filepath,filename,shortname,IS_type,polarity,amendment,depth,startime,timepoint,tripl,cast,station
mzMLs/pos/210916_Smp_Amm-Deep-Morn-T3-C-noIS-pos.mzML,210916_Smp_Amm-Deep-Morn-T3-C-noIS-pos.mzML,Amm-Deep-Morn-T3-C.mzML,noIS,pos,Amm,Deep,Morn,T3,C,39,2
mzMLs/pos/210916_Smp_Amm-Deep-Morn-T3-C-wIS.mzML,210916_Smp_Amm-Deep-Morn-T3-C-wIS.mzML,Amm-Deep-Morn-T3-C.mzML,wIS,pos,Amm,Deep,Morn,T3,C,39,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T0-A-noIS-pos.mzML,Amm-Surf-Eve-T0-A.mzML,noIS,pos,Amm,Surf,Eve,T0,A,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,Amm-Surf-Eve-T0-A.mzML,wIS,pos,Amm,Surf,Eve,T0,A,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T0-B-noIS-pos.mzML,Amm-Surf-Eve-T0-B.mzML,noIS,pos,Amm,Surf,Eve,T0,B,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,Amm-Surf-Eve-T0-B.mzML,wIS,pos,Amm,Surf,Eve,T0,B,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T0-C-noIS-pos.mzML,Amm-Surf-Eve-T0-C.mzML,noIS,pos,Amm,Surf,Eve,T0,C,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,Amm-Surf-Eve-T0-C.mzML,wIS,pos,Amm,Surf,Eve,T0,C,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T1-A-noIS-pos.mzML,Amm-Surf-Eve-T1-A.mzML,noIS,pos,Amm,Surf,Eve,T1,A,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-A-wIS.mzML,210916_Smp_Amm-Surf-Eve-T1-A-wIS.mzML,Amm-Surf-Eve-T1-A.mzML,wIS,pos,Amm,Surf,Eve,T1,A,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T1-B-noIS-pos.mzML,Amm-Surf-Eve-T1-B.mzML,noIS,pos,Amm,Surf,Eve,T1,B,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-B-wIS.mzML,210916_Smp_Amm-Surf-Eve-T1-B-wIS.mzML,Amm-Surf-Eve-T1-B.mzML,wIS,pos,Amm,Surf,Eve,T1,B,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T1-C-noIS-pos.mzML,Amm-Surf-Eve-T1-C.mzML,noIS,pos,Amm,Surf,Eve,T1,C,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T1-C-wIS.mzML,210916_Smp_Amm-Surf-Eve-T1-C-wIS.mzML,Amm-Surf-Eve-T1-C.mzML,wIS,pos,Amm,Surf,Eve,T1,C,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T10-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T10-A-noIS-pos.mzML,Amm-Surf-Eve-T10-A.mzML,noIS,pos,Amm,Surf,Eve,T10,A,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T10-A-wIS.mzML,210916_Smp_Amm-Surf-Eve-T10-A-wIS.mzML,Amm-Surf-Eve-T10-A.mzML,wIS,pos,Amm,Surf,Eve,T10,A,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T10-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T10-B-noIS-pos.mzML,Amm-Surf-Eve-T10-B.mzML,noIS,pos,Amm,Surf,Eve,T10,B,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T10-B-wIS.mzML,210916_Smp_Amm-Surf-Eve-T10-B-wIS.mzML,Amm-Surf-Eve-T10-B.mzML,wIS,pos,Amm,Surf,Eve,T10,B,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T10-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T10-C-noIS-pos.mzML,Amm-Surf-Eve-T10-C.mzML,noIS,pos,Amm,Surf,Eve,T10,C,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T10-C-wIS.mzML,210916_Smp_Amm-Surf-Eve-T10-C-wIS.mzML,Amm-Surf-Eve-T10-C.mzML,wIS,pos,Amm,Surf,Eve,T10,C,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T26-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T26-A-noIS-pos.mzML,Amm-Surf-Eve-T26-A.mzML,noIS,pos,Amm,Surf,Eve,T26,A,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T26-A-wIS.mzML,210916_Smp_Amm-Surf-Eve-T26-A-wIS.mzML,Amm-Surf-Eve-T26-A.mzML,wIS,pos,Amm,Surf,Eve,T26,A,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T26-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T26-B-noIS-pos.mzML,Amm-Surf-Eve-T26-B.mzML,noIS,pos,Amm,Surf,Eve,T26,B,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T26-B-wIS.mzML,210916_Smp_Amm-Surf-Eve-T26-B-wIS.mzML,Amm-Surf-Eve-T26-B.mzML,wIS,pos,Amm,Surf,Eve,T26,B,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T26-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T26-C-noIS-pos.mzML,Amm-Surf-Eve-T26-C.mzML,noIS,pos,Amm,Surf,Eve,T26,C,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T26-C-wIS.mzML,210916_Smp_Amm-Surf-Eve-T26-C-wIS.mzML,Amm-Surf-Eve-T26-C.mzML,wIS,pos,Amm,Surf,Eve,T26,C,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T3-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T3-A-noIS-pos.mzML,Amm-Surf-Eve-T3-A.mzML,noIS,pos,Amm,Surf,Eve,T3,A,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T3-A-wIS.mzML,210916_Smp_Amm-Surf-Eve-T3-A-wIS.mzML,Amm-Surf-Eve-T3-A.mzML,wIS,pos,Amm,Surf,Eve,T3,A,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T3-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T3-B-noIS-pos.mzML,Amm-Surf-Eve-T3-B.mzML,noIS,pos,Amm,Surf,Eve,T3,B,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T3-B-wIS.mzML,210916_Smp_Amm-Surf-Eve-T3-B-wIS.mzML,Amm-Surf-Eve-T3-B.mzML,wIS,pos,Amm,Surf,Eve,T3,B,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T3-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Eve-T3-C-noIS-pos.mzML,Amm-Surf-Eve-T3-C.mzML,noIS,pos,Amm,Surf,Eve,T3,C,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Eve-T3-C-wIS.mzML,210916_Smp_Amm-Surf-Eve-T3-C-wIS.mzML,Amm-Surf-Eve-T3-C.mzML,wIS,pos,Amm,Surf,Eve,T3,C,36,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T0-A-noIS-pos.mzML,Amm-Surf-Morn-T0-A.mzML,noIS,pos,Amm,Surf,Morn,T0,A,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,Amm-Surf-Morn-T0-A.mzML,wIS,pos,Amm,Surf,Morn,T0,A,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T0-B-noIS-pos.mzML,Amm-Surf-Morn-T0-B.mzML,noIS,pos,Amm,Surf,Morn,T0,B,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,Amm-Surf-Morn-T0-B.mzML,wIS,pos,Amm,Surf,Morn,T0,B,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T0-C-noIS-pos.mzML,Amm-Surf-Morn-T0-C.mzML,noIS,pos,Amm,Surf,Morn,T0,C,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,Amm-Surf-Morn-T0-C.mzML,wIS,pos,Amm,Surf,Morn,T0,C,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T1-A-noIS-pos.mzML,Amm-Surf-Morn-T1-A.mzML,noIS,pos,Amm,Surf,Morn,T1,A,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T1-A-wIS.mzML,Amm-Surf-Morn-T1-A.mzML,wIS,pos,Amm,Surf,Morn,T1,A,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T1-B-noIS-pos.mzML,Amm-Surf-Morn-T1-B.mzML,noIS,pos,Amm,Surf,Morn,T1,B,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T1-B-wIS.mzML,Amm-Surf-Morn-T1-B.mzML,wIS,pos,Amm,Surf,Morn,T1,B,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T1-C-noIS-pos.mzML,Amm-Surf-Morn-T1-C.mzML,noIS,pos,Amm,Surf,Morn,T1,C,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T1-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T1-C-wIS.mzML,Amm-Surf-Morn-T1-C.mzML,wIS,pos,Amm,Surf,Morn,T1,C,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T10-A-noIS-pos.mzML,Amm-Surf-Morn-T10-A.mzML,noIS,pos,Amm,Surf,Morn,T10,A,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T10-A-wIS.mzML,Amm-Surf-Morn-T10-A.mzML,wIS,pos,Amm,Surf,Morn,T10,A,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T10-B-noIS-pos.mzML,Amm-Surf-Morn-T10-B.mzML,noIS,pos,Amm,Surf,Morn,T10,B,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T10-B-wIS.mzML,Amm-Surf-Morn-T10-B.mzML,wIS,pos,Amm,Surf,Morn,T10,B,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T10-C-noIS-pos.mzML,Amm-Surf-Morn-T10-C.mzML,noIS,pos,Amm,Surf,Morn,T10,C,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T10-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T10-C-wIS.mzML,Amm-Surf-Morn-T10-C.mzML,wIS,pos,Amm,Surf,Morn,T10,C,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T26-A-noIS-pos.mzML,Amm-Surf-Morn-T26-A.mzML,noIS,pos,Amm,Surf,Morn,T26,A,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T26-A-wIS.mzML,Amm-Surf-Morn-T26-A.mzML,wIS,pos,Amm,Surf,Morn,T26,A,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T26-B-noIS-pos.mzML,Amm-Surf-Morn-T26-B.mzML,noIS,pos,Amm,Surf,Morn,T26,B,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T26-B-wIS.mzML,Amm-Surf-Morn-T26-B.mzML,wIS,pos,Amm,Surf,Morn,T26,B,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T26-C-noIS-pos.mzML,Amm-Surf-Morn-T26-C.mzML,noIS,pos,Amm,Surf,Morn,T26,C,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T26-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T26-C-wIS.mzML,Amm-Surf-Morn-T26-C.mzML,wIS,pos,Amm,Surf,Morn,T26,C,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-A-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T3-A-noIS-pos.mzML,Amm-Surf-Morn-T3-A.mzML,noIS,pos,Amm,Surf,Morn,T3,A,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T3-A-wIS.mzML,Amm-Surf-Morn-T3-A.mzML,wIS,pos,Amm,Surf,Morn,T3,A,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-B-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T3-B-noIS-pos.mzML,Amm-Surf-Morn-T3-B.mzML,noIS,pos,Amm,Surf,Morn,T3,B,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T3-B-wIS.mzML,Amm-Surf-Morn-T3-B.mzML,wIS,pos,Amm,Surf,Morn,T3,B,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-C-noIS-pos.mzML,210916_Smp_Amm-Surf-Morn-T3-C-noIS-pos.mzML,Amm-Surf-Morn-T3-C.mzML,noIS,pos,Amm,Surf,Morn,T3,C,34,2
mzMLs/pos/210916_Smp_Amm-Surf-Morn-T3-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T3-C-wIS.mzML,Amm-Surf-Morn-T3-C.mzML,wIS,pos,Amm,Surf,Morn,T3,C,34,2
mzMLs/pos/210916_Smp_Amm_Blk_A-noIS-pos.mzML,210916_Smp_Amm_Blk_A-noIS-pos.mzML,Amm_Blk_A.mzML,noIS,pos,Amm,NA,NA,NA,A,NA,NA
mzMLs/pos/210916_Smp_Amm_Blk_A-wIS.mzML,210916_Smp_Amm_Blk_A-wIS.mzML,Amm_Blk_A.mzML,wIS,pos,Amm,NA,NA,NA,A,NA,NA
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T0-A-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T0-A-noIS-pos.mzML,GMP-Deep-Eve-T0-A.mzML,noIS,pos,GMP,Deep,Eve,T0,A,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,GMP-Deep-Eve-T0-A.mzML,wIS,pos,GMP,Deep,Eve,T0,A,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T0-B-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T0-B-noIS-pos.mzML,GMP-Deep-Eve-T0-B.mzML,noIS,pos,GMP,Deep,Eve,T0,B,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,GMP-Deep-Eve-T0-B.mzML,wIS,pos,GMP,Deep,Eve,T0,B,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T0-C-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T0-C-noIS-pos.mzML,GMP-Deep-Eve-T0-C.mzML,noIS,pos,GMP,Deep,Eve,T0,C,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,GMP-Deep-Eve-T0-C.mzML,wIS,pos,GMP,Deep,Eve,T0,C,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T10-A-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T10-A-noIS-pos.mzML,GMP-Deep-Eve-T10-A.mzML,noIS,pos,GMP,Deep,Eve,T10,A,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T10-A-wIS.mzML,220715_Smp_GMP-Deep-Eve-T10-A-wIS.mzML,GMP-Deep-Eve-T10-A.mzML,wIS,pos,GMP,Deep,Eve,T10,A,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T10-B-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T10-B-noIS-pos.mzML,GMP-Deep-Eve-T10-B.mzML,noIS,pos,GMP,Deep,Eve,T10,B,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T10-B-wIS.mzML,220715_Smp_GMP-Deep-Eve-T10-B-wIS.mzML,GMP-Deep-Eve-T10-B.mzML,wIS,pos,GMP,Deep,Eve,T10,B,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T10-C-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T10-C-noIS-pos.mzML,GMP-Deep-Eve-T10-C.mzML,noIS,pos,GMP,Deep,Eve,T10,C,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T10-C-wIS.mzML,220715_Smp_GMP-Deep-Eve-T10-C-wIS.mzML,GMP-Deep-Eve-T10-C.mzML,wIS,pos,GMP,Deep,Eve,T10,C,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T26-A-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T26-A-noIS-pos.mzML,GMP-Deep-Eve-T26-A.mzML,noIS,pos,GMP,Deep,Eve,T26,A,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T26-A-wIS.mzML,220715_Smp_GMP-Deep-Eve-T26-A-wIS.mzML,GMP-Deep-Eve-T26-A.mzML,wIS,pos,GMP,Deep,Eve,T26,A,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T26-B-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T26-B-noIS-pos.mzML,GMP-Deep-Eve-T26-B.mzML,noIS,pos,GMP,Deep,Eve,T26,B,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T26-B-wIS.mzML,220715_Smp_GMP-Deep-Eve-T26-B-wIS.mzML,GMP-Deep-Eve-T26-B.mzML,wIS,pos,GMP,Deep,Eve,T26,B,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T26-C-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T26-C-noIS-pos.mzML,GMP-Deep-Eve-T26-C.mzML,noIS,pos,GMP,Deep,Eve,T26,C,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T26-C-wIS.mzML,220715_Smp_GMP-Deep-Eve-T26-C-wIS.mzML,GMP-Deep-Eve-T26-C.mzML,wIS,pos,GMP,Deep,Eve,T26,C,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T3-A-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T3-A-noIS-pos.mzML,GMP-Deep-Eve-T3-A.mzML,noIS,pos,GMP,Deep,Eve,T3,A,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T3-A-wIS.mzML,220715_Smp_GMP-Deep-Eve-T3-A-wIS.mzML,GMP-Deep-Eve-T3-A.mzML,wIS,pos,GMP,Deep,Eve,T3,A,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T3-B-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T3-B-noIS-pos.mzML,GMP-Deep-Eve-T3-B.mzML,noIS,pos,GMP,Deep,Eve,T3,B,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T3-B-wIS.mzML,220715_Smp_GMP-Deep-Eve-T3-B-wIS.mzML,GMP-Deep-Eve-T3-B.mzML,wIS,pos,GMP,Deep,Eve,T3,B,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T3-C-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T3-C-noIS-pos.mzML,GMP-Deep-Eve-T3-C.mzML,noIS,pos,GMP,Deep,Eve,T3,C,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T3-C-wIS.mzML,220715_Smp_GMP-Deep-Eve-T3-C-wIS.mzML,GMP-Deep-Eve-T3-C.mzML,wIS,pos,GMP,Deep,Eve,T3,C,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,GMP-Deep-Eve-T73-A.mzML,noIS,pos,GMP,Deep,Eve,T73,A,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T73-A-wIS.mzML,220715_Smp_GMP-Deep-Eve-T73-A-wIS.mzML,GMP-Deep-Eve-T73-A.mzML,wIS,pos,GMP,Deep,Eve,T73,A,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T73-B-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T73-B-noIS-pos.mzML,GMP-Deep-Eve-T73-B.mzML,noIS,pos,GMP,Deep,Eve,T73,B,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T73-B-wIS.mzML,220715_Smp_GMP-Deep-Eve-T73-B-wIS.mzML,GMP-Deep-Eve-T73-B.mzML,wIS,pos,GMP,Deep,Eve,T73,B,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,GMP-Deep-Eve-T73-C.mzML,noIS,pos,GMP,Deep,Eve,T73,C,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Eve-T73-C-wIS.mzML,220715_Smp_GMP-Deep-Eve-T73-C-wIS.mzML,GMP-Deep-Eve-T73-C.mzML,wIS,pos,GMP,Deep,Eve,T73,C,32,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T0-A-noIS-pos.mzML,220715_Smp_GMP-Deep-Morn-T0-A-noIS-pos.mzML,GMP-Deep-Morn-T0-A.mzML,noIS,pos,GMP,Deep,Morn,T0,A,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,GMP-Deep-Morn-T0-A.mzML,wIS,pos,GMP,Deep,Morn,T0,A,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T0-B-noIS-pos.mzML,220715_Smp_GMP-Deep-Morn-T0-B-noIS-pos.mzML,GMP-Deep-Morn-T0-B.mzML,noIS,pos,GMP,Deep,Morn,T0,B,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,GMP-Deep-Morn-T0-B.mzML,wIS,pos,GMP,Deep,Morn,T0,B,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T0-C-noIS-pos.mzML,220715_Smp_GMP-Deep-Morn-T0-C-noIS-pos.mzML,GMP-Deep-Morn-T0-C.mzML,noIS,pos,GMP,Deep,Morn,T0,C,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,GMP-Deep-Morn-T0-C.mzML,wIS,pos,GMP,Deep,Morn,T0,C,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T10-A-noIS-pos.mzML,220715_Smp_GMP-Deep-Morn-T10-A-noIS-pos.mzML,GMP-Deep-Morn-T10-A.mzML,noIS,pos,GMP,Deep,Morn,T10,A,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T10-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T10-A-wIS.mzML,GMP-Deep-Morn-T10-A.mzML,wIS,pos,GMP,Deep,Morn,T10,A,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T10-B-noIS-pos.mzML,220715_Smp_GMP-Deep-Morn-T10-B-noIS-pos.mzML,GMP-Deep-Morn-T10-B.mzML,noIS,pos,GMP,Deep,Morn,T10,B,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T10-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T10-B-wIS.mzML,GMP-Deep-Morn-T10-B.mzML,wIS,pos,GMP,Deep,Morn,T10,B,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T10-C-noIS-pos.mzML,220715_Smp_GMP-Deep-Morn-T10-C-noIS-pos.mzML,GMP-Deep-Morn-T10-C.mzML,noIS,pos,GMP,Deep,Morn,T10,C,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T10-C-wIS.mzML,220715_Smp_GMP-Deep-Morn-T10-C-wIS.mzML,GMP-Deep-Morn-T10-C.mzML,wIS,pos,GMP,Deep,Morn,T10,C,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T26-A-noIS-pos.mzML,220715_Smp_GMP-Deep-Morn-T26-A-noIS-pos.mzML,GMP-Deep-Morn-T26-A.mzML,noIS,pos,GMP,Deep,Morn,T26,A,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T26-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T26-A-wIS.mzML,GMP-Deep-Morn-T26-A.mzML,wIS,pos,GMP,Deep,Morn,T26,A,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T26-B-noIS-pos.mzML,220715_Smp_GMP-Deep-Morn-T26-B-noIS-pos.mzML,GMP-Deep-Morn-T26-B.mzML,noIS,pos,GMP,Deep,Morn,T26,B,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T26-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T26-B-wIS.mzML,GMP-Deep-Morn-T26-B.mzML,wIS,pos,GMP,Deep,Morn,T26,B,31,2
mzMLs/pos/220715_Smp_GMP-Deep-Morn-T26-C-noIS-pos.mzML,220715_Smp_GMP-Deep-Morn-T26-C-noIS-pos.mzML,GMP-Deep-Morn-T26-C.mzML,noIS,pos,GMP,Deep,Morn,T26,C,31,2
